,,,,,,,
352,expose,6(e▮▮▮▮▮),字,,,4,
,(～を)さらす,,,,,,
353,expression,10(e▮▮▮▮▮▮▮▮▮),字,,,4,
,表現,,,,,,
354,familiar,8(f▮▮▮▮▮▮▮),字,,,4,
,見慣れている,,,,,,
355,guilty,6(feel ▮▮▮▮▮▮),字,,,4,
,やましい,,,,,,
356,figure,6(▮▮▮▮▮▮ out),字,,,4,
,(～を)解明する,,,,,,
357,flexible,8(f▮▮▮▮▮▮▮),字,,,4,
,柔軟性がある,,,,,,
358,follower,8(f▮▮▮▮▮▮▮),字,,,4,
,従者,,,,,,
359,fortune,7(f▮▮▮▮▮▮),字,,,4,
,幸運,,,,,,
360,frightened,10(f▮▮▮▮▮▮▮▮▮),字,,,4,
,おびえた,,,,,,
361,fuel,4(f▮▮▮),字,,,4,
,燃料,,,,,,
362,gain,4(g▮▮▮),字,,,4,
,(努力して)得る,,,,,,
363,generous,8(g▮▮▮▮▮▮▮),字,,,4,
,寛大な,,,,,,
364,genre,5(g▮▮▮▮),字,,,4,
,ジャンル,,,,,,
365,medication,10(m▮▮▮▮▮▮▮▮▮),字,,,4,
,薬物治療,,,,,,
366,close,5(get ▮▮▮▮▮ to),字,,,4,
,接近する,,,,,,
367,over,4(get ▮▮▮▮),字,,,4,
,(～を)克服する,,,,,,
368,through,7(go ▮▮▮▮▮▮▮),字,,,4,
,(～を)耐え抜く,,,,,,
369,along,5(get ▮▮▮▮▮ with),字,,,4,
,仲良くする,,,,,,
370,rid,3(get ▮▮▮ of),字,,,4,
,取り除く,,,,,,
371,gradually,9(g▮▮▮▮▮▮▮▮),字,,,4,
,徐々に,,,,,,
372,harm,4(h▮▮▮),字,,,4,
,(～を)害する,,,,,,
373,harvest,7(h▮▮▮▮▮▮),字,,,4,
,収穫,,,,,,
374,hire,4(h▮▮▮),字,,,4,
,(人を)雇う,,,,,,
375,heartbeat,9(h▮▮▮▮▮▮▮▮),字,,,4,
,心拍,,,,,,
376,historically,12(h▮▮▮▮▮▮▮▮▮▮▮),字,,,4,【他】歴史的に
,歴史上,,,,,,
377,hydrogen,8(h▮▮▮▮▮▮▮),字,,,4,
,水素,,,,,,
378,iceberg,7(i▮▮▮▮▮▮),字,,,4,
,氷山,,,,,,
379,identify,8(i▮▮▮▮▮▮▮),字,,,4,
,(身元を)確認する,,,,,,
380,immediate,9(i▮▮▮▮▮▮▮▮),字,,,4,
,即座の,,,,,,
381,impression,10(i▮▮▮▮▮▮▮▮▮),字,,,4,
,印象,,,,,,
382,increase,8(i▮▮▮▮▮▮▮),字,,,4,
,(数量が)増加する,,,,,,
383,independent,11(i▮▮▮▮▮▮▮▮▮▮),字,,,4,
,独立した,,,,,,
384,individual,10(i▮▮▮▮▮▮▮▮▮),字,,,4,
,個々の,,,,,,
385,ingredient,10(i▮▮▮▮▮▮▮▮▮),字,,,4,
,(料理の)材料,,,,,,
386,injury,6(i▮▮▮▮▮),字,,,4,
,負傷,,,,,,
387,instead,7(i▮▮▮▮▮▮),字,,,4,
,その代わりに,,,,,,
388,involve,7(i▮▮▮▮▮▮),字,,,4,【他】巻き込む、夢中になる
,(～を)含む,,,,,,
389,issue,5(i▮▮▮▮),字,,,4,
,(議論すべき)問題,,,,,,
390,jewelry,7(j▮▮▮▮▮▮),字,,,4,
,宝石類,,,,,,
391,keep,4(▮▮▮▮ away from),字,,,4,
,(～に)近づかない,,,,,,
392,landmark,8(l▮▮▮▮▮▮▮),字,,,4,【他】陸標
,(陸上にある)目印,,,,,,
393,latest,6(l▮▮▮▮▮),字,,,4,【他】最も遅い、最後の
,最新の,,,,,,
394,launch,6(l▮▮▮▮▮),字,,,4,
,(～を)発射する,,,,,,
395,leading,7(l▮▮▮▮▮▮),字,,,4,
,一流の,,,,,,
396,look,4(▮▮▮▮ after),字,,,4,
,(～の)世話をする,,,,,,
397,into,4(look ▮▮▮▮),字,,,4,
,(～を)のぞき込む,,,,,,
398,luggage,7(l▮▮▮▮▮▮),字,,,4,
,手荷物,,,,,,
399,luxurious,9(▮▮▮▮▮▮▮▮▮ goods),字,,,4,
,贅沢品,,,,,,
400,maintain,8(m▮▮▮▮▮▮▮),字,,,4,
,(～を)維持する,,,,,,
401,major,5(▮▮▮▮▮ in),字,,,4,
,(～を)専攻する,,,,,,
402,majority,8(m▮▮▮▮▮▮▮),字,,,4,
,過半数,,,,,,
403,efforts,7(make ▮▮▮▮▮▮▮),字,,,4,
,努力する,,,,,,
404,fun,3(make ▮▮▮ of),字,,,4,
,(～を)からかう,,,,,,
405,sure,4(make ▮▮▮▮),字,,,4,
,(～を)確かめる,,,,,,
406,multinational,13(m▮▮▮▮▮▮▮▮▮▮▮▮),字,,,4,
,多国籍の,,,,,,
407,naval,5(n▮▮▮▮),字,,,4,
,海軍の,,,,,,
408,nevertheless,12(n▮▮▮▮▮▮▮▮▮▮▮),字,,,4,【他】それでも
,それにもかかわらず,,,,,,
409,newcomer,8(n▮▮▮▮▮▮▮),字,,,4,
,新参者,,,,,,
410,notice,6(n▮▮▮▮▮),字,,,4,
,(～に)気づく,,,,,,
411,then,4(now and ▮▮▮▮),字,,,4,
,時々,,,,,,
412,object,6(o▮▮▮▮▮),字,,,4,
,物体,,,,,,
413,obvious,7(o▮▮▮▮▮▮),字,,,4,
,明白な,,,,,,
414,occasion,8(o▮▮▮▮▮▮▮),字,,,4,
,場合,,,,,,
415,occur,5(o▮▮▮▮),字,,,4,
,(～に)起こる,,,,,,
416,opponent,8(o▮▮▮▮▮▮▮),字,,,4,
,敵対者,,,,,,
417,opportunity,11(o▮▮▮▮▮▮▮▮▮▮),字,,,4,
,機会,,,,,,
418,orbit,5(o▮▮▮▮),字,,,4,
,(天体などの)軌道,,,,,,
419,ordinary,8(o▮▮▮▮▮▮▮),字,,,4,
,普通の,,,,,,
420,organize,8(o▮▮▮▮▮▮▮),字,,,4,
,(～を)組織する,,,,,,
421,otherwise,9(o▮▮▮▮▮▮▮▮),字,,,4,
,さもなければ,,,,,,
422,overcome,8(o▮▮▮▮▮▮▮),字,,,4,
,(～に)打ち勝つ,,,,,,
423,overseas,8(o▮▮▮▮▮▮▮),字,,,4,
,海外へ,,,,,,
424,owe,3(o▮▮),字,,,4,
,(代金を)借りている,,,,,,
425,oxygen,6(o▮▮▮▮▮),字,,,4,
,酸素,,,,,,
426,passenger,9(p▮▮▮▮▮▮▮▮),字,,,4,
,搭乗客,,,,,,
427,permanent,9(p▮▮▮▮▮▮▮▮),字,,,4,
,永久的な,,,,,,
428,permission,10(p▮▮▮▮▮▮▮▮▮),字,,,4,
,許可,,,,,,
429,physics,7(p▮▮▮▮▮▮),字,,,4,
,物理学,,,,,,
430,population,10(p▮▮▮▮▮▮▮▮▮),字,,,4,
,人口,,,,,,
431,precious,8(p▮▮▮▮▮▮▮),字,,,4,
,貴重な,,,,,,
432,predict,7(p▮▮▮▮▮▮),字,,,4,
,(～を)予言する,,,,,,
433,prefer,6(p▮▮▮▮▮),字,,,4,
,(むしろ、～を)好む,,,,,,
434,principal,9(p▮▮▮▮▮▮▮▮),字,,,4,
,校長,,,,,,
435,profit,6(p▮▮▮▮▮),字,,,4,
,利益,,,,,,
436,promising,9(p▮▮▮▮▮▮▮▮),字,,,4,
,将来有望な,,,,,,
437,pronunciation,13(p▮▮▮▮▮▮▮▮▮▮▮▮),字,,,4,
,発音,,,,,,
438,proof,5(p▮▮▮▮),字,,,4,【他】吟味、(品質をためす)試験
,証明,,,,,,
439,proposal,8(p▮▮▮▮▮▮▮),字,,,4,
,提案,,,,,,
440,punishment,10(p▮▮▮▮▮▮▮▮▮),字,,,4,
,処罰,,,,,,
441,reasonable,10(r▮▮▮▮▮▮▮▮▮),字,,,4,
,手ごろな,,,,,,
442,receipt,7(r▮▮▮▮▮▮),字,,,4,
,レシート,,,,,,
443,reduction,9(r▮▮▮▮▮▮▮▮),字,,,4,
,削減,,,,,,
444,reform,6(r▮▮▮▮▮),字,,,4,
,改革する,,,,,,
445,regarding,9(r▮▮▮▮▮▮▮▮),字,,,4,
,～に関して,,,,,,
446,region,6(r▮▮▮▮▮),字,,,4,
,(広い)地域,,,,,,
447,relationship,12(r▮▮▮▮▮▮▮▮▮▮▮),字,,,4,
,(人との)関係,,,,,,
448,relative,8(r▮▮▮▮▮▮▮),字,,,4,
,相互の,,,,,,
449,religious,9(r▮▮▮▮▮▮▮▮),字,,,4,
,信心深い,,,,,,
450,rely on,4(▮▮▮▮ on),字,,,4,
,(～に)頼る,,,,,,
451,remain silent,6(remain ▮▮▮▮▮▮),字,,,4,【他】黙秘する
,黙っている,,,,,,
452,remarkable,10(r▮▮▮▮▮▮▮▮▮),字,,,4,
,驚くべき,,,,,,
453,reveal,6(r▮▮▮▮▮),字,,,4,
,(～を)明らかにする,,,,,,
454,rumor,5(r▮▮▮▮),字,,,4,
,うわさ,,,,,,
455,satellite,9(s▮▮▮▮▮▮▮▮),字,,,4,
,衛星,,,,,,
456,sightseer,9(s▮▮▮▮▮▮▮▮),字,,,4,
,観光客,,,,,,
457,alarm,5(fire ▮▮▮▮▮),字,,,4,
,火災報知機,,,,,,
458,solution,8(s▮▮▮▮▮▮▮),字,,,4,【他】溶かすこと、溶液
,解決策,,,,,,
459,sooner,6(▮▮▮▮▮▮ or later),字,,,4,
,遅かれ早かれ,,,,,,
460,sorrow,6(s▮▮▮▮▮),字,,,4,【他】悲哀、悲痛
,悲しみ,,,,,,
461,stationery,10(s▮▮▮▮▮▮▮▮▮),字,,,4,【他】事務用品
,文房具,,,,,,
462,steady,6(s▮▮▮▮▮),字,,,4,【他】ぐらつかない、一様の
,安定した,,,,,,
463,sufficient,10(s▮▮▮▮▮▮▮▮▮),字,,,4,【他】足りる、十分で
,十分な,,,,,,
464,suitable,8(s▮▮▮▮▮▮▮),字,,,4,
,相応しい,,,,,,
465,surprisingly,12(s▮▮▮▮▮▮▮▮▮▮▮),字,,,4,【他】非常に、驚いたことに
,驚くほどに,,,,,,
466,temporary,9(t▮▮▮▮▮▮▮▮),字,,,4,【他】仮の、間に合わせの
,一時的な,,,,,,
467,tequila,7(t▮▮▮▮▮▮),字,,,4,
,テキーラ,,,,,,
468,therefore,9(t▮▮▮▮▮▮▮▮),字,,,4,【他】したがって、それによって
,それゆえに,,,,,,
469,tournament,10(t▮▮▮▮▮▮▮▮▮),字,,,4,
,トーナメント,,,,,,
470,unfortunately,13(u▮▮▮▮▮▮▮▮▮▮▮▮),字,,,4,【他】あいにく、遺憾ながら
,不運にも,,,,,,
471,unknown,7(u▮▮▮▮▮▮),字,,,4,【他】未詳の、無名の
,未知の,,,,,,
472,upside,6(▮▮▮▮▮▮ down),字,,,4,【他】転倒して、ひっくり返って
,逆さまに,,,,,,
473,vehicle,7(v▮▮▮▮▮▮),字,,,4,【他】輸送機関、伝達する手段
,(陸上の)乗り物,,,,,,
474,victim,6(v▮▮▮▮▮),字,,,4,【他】被害者、いけにえ
,犠牲者,,,,,,
475,wherever,8(w▮▮▮▮▮▮▮),字,,,4,【他】～する時はいつでも
,どこへ～しても,,,,,,
476,whistle,7(w▮▮▮▮▮▮),字,,,4,【他】さえずる、ピーピーと鳴る
,口笛を吹く,,,,,,
477,widespread,10(w▮▮▮▮▮▮▮▮▮),字,,,4,【他】普及した、はびこった
,広範囲に及ぶ,,,,,,
478,wildlife,8(w▮▮▮▮▮▮▮),字,,,4,
,野生生物,,,,,,
479,fail,4(without ▮▮▮▮),字,,,4,【他】きっと
,間違いなく,,,,,,
480,workshop,8(w▮▮▮▮▮▮▮),字,,,4,【他】研修会
,作業場,,,,,,
